,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
634,BNGO,2018-10-12,7.3,7.3,6.5,6.95,6.95,2000.0,2000.0,-0.35,-4.795,6.91667,"October 12, 18",-0.04795
635,BNGO,2018-10-11,6.5,6.77,6.5,6.77,6.77,4000.0,4000.0,0.27,4.154,6.68,"October 11, 18",0.04154
636,BNGO,2018-10-10,7.1,7.1,6.5,6.58,6.58,11500.0,11500.0,-0.52,-7.324,6.72667,"October 10, 18",-0.07324
637,BNGO,2018-10-09,6.75,6.99,6.5,6.94,6.94,17500.0,17500.0,0.19,2.815,6.81,"October 09, 18",0.02815
638,BNGO,2018-10-08,6.5,7.0,6.5,6.53,6.53,12700.0,12700.0,0.03,0.462,6.67667,"October 08, 18",0.00462
639,BNGO,2018-10-05,6.75,6.87,6.75,6.84,6.84,8000.0,8000.0,0.09,1.333,6.82,"October 05, 18",0.01333
640,BNGO,2018-10-04,7.06,7.31,6.75,6.83,6.83,15500.0,15500.0,-0.23,-3.258,6.96333,"October 04, 18",-0.03258
641,BNGO,2018-10-03,7.33,7.38,7.26,7.26,7.26,4300.0,4300.0,-0.07,-0.955,7.3,"October 03, 18",-0.00955
642,BNGO,2018-10-02,7.43,7.94,7.3,7.63,7.63,7000.0,7000.0,0.2,2.692,7.62333,"October 02, 18",0.02692
643,BNGO,2018-10-01,7.9,8.5,7.61,7.64,7.64,6800.0,6800.0,-0.26,-3.291,7.91667,"October 01, 18",-0.03291
644,BNGO,2018-09-28,8.5,8.5,7.24,7.96,7.96,21000.0,21000.0,-0.54,-6.353,7.9,"September 28, 18",-0.06353
645,BNGO,2018-09-27,6.84,8.64,6.34,8.25,8.25,70300.0,70300.0,1.41,20.614,7.74333,"September 27, 18",0.20614
646,BNGO,2018-09-26,6.27,6.95,6.24,6.53,6.53,5400.0,5400.0,0.26,4.147,6.57333,"September 26, 18",0.04147
647,BNGO,2018-09-25,6.54,7.0,5.51,6.31,6.31,17400.0,17400.0,-0.23,-3.517,6.27333,"September 25, 18",-0.03517
648,BNGO,2018-09-24,7.11,7.99,6.5,6.59,6.59,24400.0,24400.0,-0.52,-7.314,7.02667,"September 24, 18",-0.07314
649,BNGO,2018-09-21,10.0,10.0,6.25,6.99,6.99,6400.0,6400.0,-3.01,-30.1,7.74667,"September 21, 18",-0.301
650,BNGO,2018-09-20,7.37,8.0,7.26,7.55,7.55,27100.0,27100.0,0.18,2.442,7.60333,"September 20, 18",0.02442
651,BNGO,2018-09-19,7.7,7.7,7.2,7.38,7.38,8100.0,8100.0,-0.32,-4.156,7.42667,"September 19, 18",-0.04156
652,BNGO,2018-09-18,7.0,7.86,6.97,7.34,7.34,31700.0,31700.0,0.34,4.857,7.39,"September 18, 18",0.04857
653,BNGO,2018-09-17,7.34,7.47,6.76,7.03,7.03,8500.0,8500.0,-0.31,-4.223,7.08667,"September 17, 18",-0.04223
654,BNGO,2018-09-14,7.28,7.34,7.0,7.24,7.24,5100.0,5100.0,-0.04,-0.549,7.19333,"September 14, 18",-0.00549
655,BNGO,2018-09-13,7.95,7.95,6.55,7.35,7.35,36000.0,36000.0,-0.6,-7.547,7.28333,"September 13, 18",-0.07547
656,BNGO,2018-09-12,8.0,8.0,7.53,7.79,7.79,25400.0,25400.0,-0.21,-2.625,7.77333,"September 12, 18",-0.02625
657,BNGO,2018-09-11,7.06,7.95,7.06,7.65,7.65,80500.0,80500.0,0.59,8.357,7.55333,"September 11, 18",0.08357
658,BNGO,2018-09-10,6.99,7.05,6.52,7.0,7.0,15900.0,15900.0,0.01,0.143,6.85667,"September 10, 18",0.00143
659,BNGO,2018-09-07,6.8,6.8,6.48,6.55,6.55,13900.0,13900.0,-0.25,-3.676,6.61,"September 07, 18",-0.03676
660,BNGO,2018-09-06,6.5,6.5,6.4,6.5,6.5,14700.0,14700.0,0.0,0.0,6.46667,"September 06, 18",0.0
