,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
699,DAC,2018-07-11,31.5,32.200001,30.799999,31.5,31.5,14357.0,14357.0,0.0,0.0,31.5,"July 11, 18",0.0
700,DAC,2018-07-10,33.599998,34.299999,29.4,33.599998,33.599998,22293.0,22293.0,0.0,0.0,32.43333,"July 10, 18",0.0
701,DAC,2018-07-09,34.299999,35.0,33.599998,35.0,35.0,18550.0,18550.0,0.7,2.041,34.53333,"July 09, 18",0.02041
702,DAC,2018-07-06,34.299999,34.299999,28.700001,33.599998,33.599998,39571.0,39571.0,-0.7,-2.041,32.2,"July 06, 18",-0.02041
703,DAC,2018-07-05,31.5,34.860001,30.1,33.599998,33.599998,22971.0,22971.0,2.1,6.667,32.85333,"July 05, 18",0.06667
704,DAC,2018-07-03,32.200001,32.200001,28.700001,31.5,31.5,17543.0,17543.0,-0.7,-2.174,30.8,"July 03, 18",-0.02174
705,DAC,2018-07-02,28.700001,32.200001,28.0,30.799999,30.799999,37464.0,37464.0,2.1,7.317,30.33333,"July 02, 18",0.07317
706,DAC,2018-06-29,22.4,26.6,22.4,26.6,26.6,22164.0,22164.0,4.2,18.75,25.2,"June 29, 18",0.1875
707,DAC,2018-06-28,25.200001,27.299999,21.0,21.700001,21.700001,23914.0,23914.0,-3.5,-13.889,23.33333,"June 28, 18",-0.13889
708,DAC,2018-06-27,30.1,30.1,23.1,25.200001,25.200001,41993.0,41993.0,-4.9,-16.279,26.13333,"June 27, 18",-0.16279
709,DAC,2018-06-26,21.700001,26.6,21.0,25.200001,25.200001,26121.0,26121.0,3.5,16.129,24.26667,"June 26, 18",0.16129
710,DAC,2018-06-25,23.1,23.1,21.0,21.700001,21.700001,8036.0,8036.0,-1.4,-6.061,21.93333,"June 25, 18",-0.06061
711,DAC,2018-06-22,23.799999,25.620001,23.1,23.1,23.1,16814.0,16814.0,-0.7,-2.941,23.94,"June 22, 18",-0.02941
712,DAC,2018-06-21,21.700001,23.1,21.0,23.1,23.1,17771.0,17771.0,1.4,6.452,22.4,"June 21, 18",0.06452
713,DAC,2018-06-20,19.6,22.4,18.200001,21.0,21.0,54450.0,54450.0,1.4,7.143,20.53333,"June 20, 18",0.07143
714,DAC,2018-06-19,18.200001,18.200001,16.799999,17.5,17.5,4371.0,4371.0,-0.7,-3.846,17.5,"June 19, 18",-0.03846
715,DAC,2018-06-18,18.9,18.9,17.5,17.5,17.5,3221.0,3221.0,-1.4,-7.407,17.96667,"June 18, 18",-0.07407
716,DAC,2018-06-15,18.200001,18.9,17.5,18.9,18.9,3571.0,3571.0,0.7,3.846,18.43333,"June 15, 18",0.03846
