Date,Close
15/04/2020 16:00:00,"12,55"
16/04/2020 16:00:00,"15,08"
17/04/2020 16:00:00,"15,96"
20/04/2020 16:00:00,"15,24"
21/04/2020 16:00:00,"14,72"
22/04/2020 16:00:00,"15,89"
23/04/2020 16:00:00,"15,56"
24/04/2020 16:00:00,"16,19"
27/04/2020 16:00:00,"16,55"
28/04/2020 16:00:00,"16,15"
29/04/2020 16:00:00,"17,29"
30/04/2020 16:00:00,"16,97"
1/05/2020 16:00:00,"15,96"
4/05/2020 16:00:00,"16,48"
5/05/2020 16:00:00,"12,61"
6/05/2020 16:00:00,"14,57"
7/05/2020 16:00:00,"15,68"
8/05/2020 16:00:00,"16,58"
11/05/2020 16:00:00,"16,76"
12/05/2020 16:00:00,"15,53"
13/05/2020 16:00:00,"15,3"
14/05/2020 16:00:00,"14,98"
15/05/2020 16:00:00,"16,39"
18/05/2020 16:00:00,"17,17"
19/05/2020 16:00:00,"17,06"
20/05/2020 16:00:00,"15,69"
21/05/2020 16:00:00,"15,55"
22/05/2020 16:00:00,"15,16"
26/05/2020 16:00:00,"15,48"
27/05/2020 16:00:00,"15,82"
28/05/2020 16:00:00,"16,06"
29/05/2020 16:00:00,"17,42"
1/06/2020 16:00:00,18
2/06/2020 16:00:00,"18,28"
3/06/2020 16:00:00,"17,6"
4/06/2020 16:00:00,"16,89"
5/06/2020 16:00:00,"16,19"
8/06/2020 16:00:00,"16,66"
9/06/2020 16:00:00,"17,29"
10/06/2020 16:00:00,"16,61"
11/06/2020 16:00:00,"15,2"
12/06/2020 16:00:00,"15,93"
15/06/2020 16:00:00,"16,5"
16/06/2020 16:00:00,"16,5"
17/06/2020 16:00:00,"16,33"
18/06/2020 16:00:00,"16,72"
19/06/2020 16:00:00,"16,8"
22/06/2020 16:00:00,"17,19"
23/06/2020 16:00:00,"17,5"
24/06/2020 16:00:00,"16,16"
25/06/2020 16:00:00,"16,62"
26/06/2020 16:00:00,"16,19"
29/06/2020 16:00:00,"15,73"
30/06/2020 16:00:00,16
1/07/2020 16:00:00,"15,89"
2/07/2020 16:00:00,"16,21"
6/07/2020 16:00:00,"18,33"
7/07/2020 16:00:00,"18,4"
8/07/2020 16:00:00,"18,87"
9/07/2020 16:00:00,"19,57"
10/07/2020 16:00:00,"18,92"
13/07/2020 16:00:00,"19,73"
14/07/2020 16:00:00,20
15/07/2020 16:00:00,"20,56"
16/07/2020 16:00:00,"20,17"
17/07/2020 16:00:00,"19,03"
20/07/2020 16:00:00,"18,99"
21/07/2020 16:00:00,"19,31"
22/07/2020 16:00:00,"19,56"
23/07/2020 16:00:00,"20,53"
24/07/2020 16:00:00,"19,51"
27/07/2020 16:00:00,"26,46"
28/07/2020 16:00:00,"25,68"
29/07/2020 16:00:00,"25,66"
30/07/2020 16:00:00,"26,12"
31/07/2020 16:00:00,"26,35"
3/08/2020 16:00:00,"28,42"
4/08/2020 16:00:00,"29,69"
5/08/2020 16:00:00,"36,14"
6/08/2020 16:00:00,"36,65"
7/08/2020 16:00:00,"35,84"
10/08/2020 16:00:00,"43,49"
11/08/2020 16:00:00,"40,91"
12/08/2020 16:00:00,"41,63"
13/08/2020 16:00:00,"46,18"
14/08/2020 16:00:00,"42,02"
17/08/2020 16:00:00,"43,49"
18/08/2020 16:00:00,"44,19"
19/08/2020 16:00:00,"44,01"
20/08/2020 16:00:00,"50,51"
21/08/2020 16:00:00,48
24/08/2020 16:00:00,"45,64"
25/08/2020 16:00:00,"45,93"
26/08/2020 16:00:00,"44,8"
27/08/2020 16:00:00,"32,22"
28/08/2020 16:00:00,"30,25"
31/08/2020 16:00:00,"29,56"
1/09/2020 16:00:00,"28,92"
2/09/2020 16:00:00,"28,83"
3/09/2020 16:00:00,"32,18"
4/09/2020 16:00:00,"28,29"
8/09/2020 16:00:00,"27,29"
9/09/2020 16:00:00,"29,32"
10/09/2020 16:00:00,"29,86"
11/09/2020 16:00:00,"28,81"
14/09/2020 16:00:00,"30,25"
15/09/2020 16:00:00,"30,29"
16/09/2020 16:00:00,"32,35"
17/09/2020 16:00:00,"31,72"
18/09/2020 16:00:00,"34,39"
21/09/2020 16:00:00,"37,59"
22/09/2020 16:00:00,"40,25"
23/09/2020 16:00:00,"39,86"
24/09/2020 16:00:00,"39,52"
25/09/2020 16:00:00,"39,38"
28/09/2020 16:00:00,"38,94"
29/09/2020 16:00:00,"41,81"
30/09/2020 16:00:00,"40,04"
1/10/2020 16:00:00,"40,62"
2/10/2020 16:00:00,"39,97"
5/10/2020 16:00:00,"46,98"
6/10/2020 16:00:00,"44,52"
7/10/2020 16:00:00,"44,98"
8/10/2020 16:00:00,"44,87"
9/10/2020 16:00:00,44
12/10/2020 16:00:00,"43,68"
13/10/2020 16:00:00,"41,92"
14/10/2020 16:00:00,"38,17"
15/10/2020 16:00:00,"36,97"
16/10/2020 16:00:00,"35,71"
19/10/2020 16:00:00,"36,82"
20/10/2020 16:00:00,"35,57"
21/10/2020 16:00:00,"35,29"
22/10/2020 16:00:00,"35,35"
23/10/2020 16:00:00,"35,85"
26/10/2020 16:00:00,"34,35"
27/10/2020 16:00:00,"36,35"
28/10/2020 16:00:00,"34,59"
29/10/2020 16:00:00,"34,19"
30/10/2020 16:00:00,"32,53"
2/11/2020 16:00:00,"34,24"
3/11/2020 16:00:00,"35,57"
4/11/2020 16:00:00,"37,02"
5/11/2020 16:00:00,"38,72"
6/11/2020 16:00:00,"40,02"
9/11/2020 16:00:00,"31,01"
10/11/2020 16:00:00,"33,22"
11/11/2020 16:00:00,"32,75"
12/11/2020 16:00:00,"38,45"
13/11/2020 16:00:00,"42,8"
16/11/2020 16:00:00,"46,05"
17/11/2020 16:00:00,"44,43"
18/11/2020 16:00:00,"43,42"
19/11/2020 16:00:00,"41,66"
20/11/2020 16:00:00,43
23/11/2020 16:00:00,"43,6"
24/11/2020 16:00:00,"36,94"
25/11/2020 16:00:00,"36,51"
27/11/2020 13:00:00,"40,63"
30/11/2020 16:00:00,"44,92"
1/12/2020 16:00:00,"45,85"
2/12/2020 16:00:00,"47,08"
3/12/2020 16:00:00,"42,66"
4/12/2020 16:00:00,"43,55"
7/12/2020 16:00:00,"45,63"
8/12/2020 16:00:00,"48,57"
9/12/2020 16:00:00,"48,01"
10/12/2020 16:00:00,"51,08"
11/12/2020 16:00:00,"49,87"
14/12/2020 16:00:00,"44,77"
15/12/2020 16:00:00,"45,18"
16/12/2020 16:00:00,"43,38"
17/12/2020 16:00:00,"43,43"
18/12/2020 16:00:00,"44,36"
21/12/2020 16:00:00,"49,72"
22/12/2020 16:00:00,"49,79"
23/12/2020 16:00:00,"46,94"
24/12/2020 13:00:00,"45,77"
28/12/2020 16:00:00,"46,75"
29/12/2020 16:00:00,"50,8"
30/12/2020 16:00:00,"50,73"
31/12/2020 16:00:00,"52,1"
4/01/2021 16:00:00,"59,3"
5/01/2021 16:00:00,"63,65"
6/01/2021 16:00:00,"66,86"
7/01/2021 16:00:00,"70,84"
8/01/2021 16:00:00,"63,34"
11/01/2021 16:00:00,"62,07"
12/01/2021 16:00:00,"69,89"
13/01/2021 16:00:00,"69,84"
14/01/2021 16:00:00,"69,07"
15/01/2021 16:00:00,"70,72"
19/01/2021 16:00:00,"76,74"
20/01/2021 16:00:00,"69,48"
21/01/2021 16:00:00,"66,23"
22/01/2021 16:00:00,"69,24"
25/01/2021 16:00:00,70
26/01/2021 16:00:00,"75,61"
27/01/2021 16:00:00,"85,86"
28/01/2021 16:00:00,"92,49"
29/01/2021 16:00:00,"110,49"
1/02/2021 16:00:00,"137,91"
2/02/2021 16:00:00,"112,83"
3/02/2021 16:00:00,"126,66"
4/02/2021 16:00:00,"119,2"
5/02/2021 16:00:00,"141,52"
