Date,Close
15/04/2020 16:00:00,"4,63"
16/04/2020 16:00:00,"4,51"
17/04/2020 16:00:00,"4,88"
20/04/2020 16:00:00,"4,89"
21/04/2020 16:00:00,"4,5"
22/04/2020 16:00:00,"4,48"
23/04/2020 16:00:00,"4,74"
24/04/2020 16:00:00,"4,74"
27/04/2020 16:00:00,"5,08"
28/04/2020 16:00:00,"4,82"
29/04/2020 16:00:00,"4,84"
30/04/2020 16:00:00,"4,77"
1/05/2020 16:00:00,"4,42"
4/05/2020 16:00:00,"4,2"
5/05/2020 16:00:00,"3,91"
6/05/2020 16:00:00,"3,78"
7/05/2020 16:00:00,"3,94"
8/05/2020 16:00:00,"4,49"
11/05/2020 16:00:00,"4,39"
12/05/2020 16:00:00,"4,02"
13/05/2020 16:00:00,"3,9"
14/05/2020 16:00:00,"3,75"
15/05/2020 16:00:00,"3,81"
18/05/2020 16:00:00,"4,13"
19/05/2020 16:00:00,"4,13"
20/05/2020 16:00:00,"4,17"
21/05/2020 16:00:00,"4,16"
22/05/2020 16:00:00,"4,13"
26/05/2020 16:00:00,"4,08"
27/05/2020 16:00:00,"4,41"
28/05/2020 16:00:00,"4,25"
29/05/2020 16:00:00,"4,03"
1/06/2020 16:00:00,"4,05"
2/06/2020 16:00:00,"4,07"
3/06/2020 16:00:00,"4,34"
4/06/2020 16:00:00,"4,39"
5/06/2020 16:00:00,"4,38"
8/06/2020 16:00:00,"4,78"
9/06/2020 16:00:00,"4,66"
10/06/2020 16:00:00,"4,32"
11/06/2020 16:00:00,"3,9"
12/06/2020 16:00:00,"3,97"
15/06/2020 16:00:00,"4,2"
16/06/2020 16:00:00,"4,18"
17/06/2020 16:00:00,"4,23"
18/06/2020 16:00:00,"4,13"
19/06/2020 16:00:00,"4,03"
22/06/2020 16:00:00,"3,96"
23/06/2020 16:00:00,"3,84"
24/06/2020 16:00:00,"3,74"
25/06/2020 16:00:00,"3,83"
26/06/2020 16:00:00,"3,74"
29/06/2020 16:00:00,"3,79"
30/06/2020 16:00:00,"3,73"
1/07/2020 16:00:00,"3,65"
2/07/2020 16:00:00,"3,66"
6/07/2020 16:00:00,"3,64"
7/07/2020 16:00:00,"3,59"
8/07/2020 16:00:00,"3,55"
9/07/2020 16:00:00,"3,5"
10/07/2020 16:00:00,"3,53"
13/07/2020 16:00:00,"3,47"
14/07/2020 16:00:00,"3,45"
15/07/2020 16:00:00,"3,46"
16/07/2020 16:00:00,"3,44"
17/07/2020 16:00:00,"3,41"
20/07/2020 16:00:00,"3,38"
21/07/2020 16:00:00,"3,41"
22/07/2020 16:00:00,"3,43"
23/07/2020 16:00:00,"3,48"
24/07/2020 16:00:00,"3,5"
27/07/2020 16:00:00,"3,6"
28/07/2020 16:00:00,"3,6"
29/07/2020 16:00:00,"3,56"
30/07/2020 16:00:00,"3,52"
31/07/2020 16:00:00,"3,5"
3/08/2020 16:00:00,"3,63"
4/08/2020 16:00:00,"4,61"
5/08/2020 16:00:00,"4,32"
6/08/2020 16:00:00,"4,28"
7/08/2020 16:00:00,"4,69"
10/08/2020 16:00:00,"5,1"
11/08/2020 16:00:00,"5,14"
12/08/2020 16:00:00,"5,48"
13/08/2020 16:00:00,"5,29"
14/08/2020 16:00:00,"5,51"
17/08/2020 16:00:00,"5,6"
18/08/2020 16:00:00,"5,42"
19/08/2020 16:00:00,"5,34"
20/08/2020 16:00:00,"5,19"
21/08/2020 16:00:00,"5,18"
24/08/2020 16:00:00,"5,09"
25/08/2020 16:00:00,"5,25"
26/08/2020 16:00:00,"5,02"
27/08/2020 16:00:00,"4,94"
28/08/2020 16:00:00,"5,1"
31/08/2020 16:00:00,"5,05"
1/09/2020 16:00:00,"4,81"
2/09/2020 16:00:00,"4,69"
3/09/2020 16:00:00,"4,61"
4/09/2020 16:00:00,"4,74"
8/09/2020 16:00:00,"4,78"
9/09/2020 16:00:00,"4,77"
10/09/2020 16:00:00,"4,98"
11/09/2020 16:00:00,"5,2"
14/09/2020 16:00:00,"5,72"
15/09/2020 16:00:00,"6,02"
16/09/2020 16:00:00,"6,63"
17/09/2020 16:00:00,"6,79"
18/09/2020 16:00:00,"7,05"
21/09/2020 16:00:00,"6,27"
22/09/2020 16:00:00,"6,25"
23/09/2020 16:00:00,"6,11"
24/09/2020 16:00:00,"6,03"
25/09/2020 16:00:00,"6,13"
28/09/2020 16:00:00,"6,71"
29/09/2020 16:00:00,"7,08"
30/09/2020 16:00:00,"7,34"
1/10/2020 16:00:00,"7,89"
2/10/2020 16:00:00,"8,8"
5/10/2020 16:00:00,"8,52"
6/10/2020 16:00:00,"7,78"
7/10/2020 16:00:00,"7,75"
8/10/2020 16:00:00,"8,95"
9/10/2020 16:00:00,"8,41"
12/10/2020 16:00:00,"8,73"
13/10/2020 16:00:00,"8,7"
14/10/2020 16:00:00,"8,76"
15/10/2020 16:00:00,"9,36"
16/10/2020 16:00:00,"9,26"
19/10/2020 16:00:00,"9,19"
20/10/2020 16:00:00,"9,85"
21/10/2020 16:00:00,"9,63"
22/10/2020 16:00:00,"9,29"
23/10/2020 16:00:00,"9,36"
26/10/2020 16:00:00,"8,63"
27/10/2020 16:00:00,"9,16"
28/10/2020 16:00:00,"8,57"
29/10/2020 16:00:00,"8,51"
30/10/2020 16:00:00,"8,21"
2/11/2020 16:00:00,"8,47"
3/11/2020 16:00:00,"8,92"
4/11/2020 16:00:00,"8,87"
5/11/2020 16:00:00,"9,21"
6/11/2020 16:00:00,"9,33"
9/11/2020 16:00:00,"10,09"
10/11/2020 16:00:00,"11,76"
11/11/2020 16:00:00,"12,13"
12/11/2020 16:00:00,"10,74"
13/11/2020 16:00:00,"11,32"
16/11/2020 16:00:00,"13,27"
17/11/2020 16:00:00,15
18/11/2020 16:00:00,"14,54"
19/11/2020 16:00:00,"14,76"
20/11/2020 16:00:00,"14,06"
23/11/2020 16:00:00,"14,84"
24/11/2020 16:00:00,"12,26"
25/11/2020 16:00:00,"13,35"
27/11/2020 13:00:00,"13,42"
30/11/2020 16:00:00,"12,89"
1/12/2020 16:00:00,"12,52"
2/12/2020 16:00:00,"12,99"
3/12/2020 16:00:00,"13,09"
4/12/2020 16:00:00,14
7/12/2020 16:00:00,"14,29"
8/12/2020 16:00:00,"14,4"
9/12/2020 16:00:00,"14,67"
10/12/2020 16:00:00,"16,09"
11/12/2020 16:00:00,"17,61"
14/12/2020 16:00:00,"17,23"
15/12/2020 16:00:00,"18,69"
16/12/2020 16:00:00,"18,68"
17/12/2020 16:00:00,"19,16"
18/12/2020 16:00:00,"20,31"
21/12/2020 16:00:00,"20,73"
22/12/2020 16:00:00,"20,09"
23/12/2020 16:00:00,"21,35"
24/12/2020 13:00:00,"21,01"
28/12/2020 16:00:00,"21,03"
29/12/2020 16:00:00,"20,33"
30/12/2020 16:00:00,"20,58"
31/12/2020 16:00:00,"21,43"
4/01/2021 16:00:00,"21,76"
5/01/2021 16:00:00,"23,65"
6/01/2021 16:00:00,"24,34"
7/01/2021 16:00:00,"27,36"
8/01/2021 16:00:00,"27,48"
11/01/2021 16:00:00,"30,28"
12/01/2021 16:00:00,"32,98"
13/01/2021 16:00:00,"29,98"
14/01/2021 16:00:00,"29,09"
15/01/2021 16:00:00,"28,82"
19/01/2021 16:00:00,"29,43"
20/01/2021 16:00:00,"29,51"
21/01/2021 16:00:00,"28,36"
22/01/2021 16:00:00,"30,08"
25/01/2021 16:00:00,"28,03"
26/01/2021 16:00:00,"26,73"
27/01/2021 16:00:00,"24,97"
28/01/2021 16:00:00,"24,87"
29/01/2021 16:00:00,"26,44"
1/02/2021 16:00:00,"28,09"
2/02/2021 16:00:00,"27,36"
3/02/2021 16:00:00,"28,48"
4/02/2021 16:00:00,"32,36"
5/02/2021 16:00:00,"32,82"
8/02/2021 16:00:00,"32,93"
9/02/2021 16:00:00,"34,72"
10/02/2021 16:00:00,"35,84"
11/02/2021 16:00:00,"34,29"
12/02/2021 16:00:00,"37,07"
16/02/2021 16:00:00,"39,43"
17/02/2021 16:00:00,"39,53"
18/02/2021 16:00:00,"37,22"
19/02/2021 16:00:00,"39,11"
22/02/2021 16:00:00,"39,3"
23/02/2021 16:00:00,"36,59"
24/02/2021 16:00:00,"39,88"
25/02/2021 16:00:00,"39,4"
26/02/2021 16:00:00,"41,54"
1/03/2021 16:00:00,"40,44"
