Date,Close
15/04/2020 16:00:00,"208,17"
16/04/2020 16:00:00,"212,66"
17/04/2020 16:00:00,"209,5"
20/04/2020 16:00:00,"212,13"
21/04/2020 16:00:00,"207,34"
22/04/2020 16:00:00,"209,96"
23/04/2020 16:00:00,"205,24"
24/04/2020 16:00:00,"204,36"
27/04/2020 16:00:00,"203,69"
28/04/2020 16:00:00,"201,15"
29/04/2020 16:00:00,"206,7"
30/04/2020 16:00:00,"202,67"
1/05/2020 16:00:00,"194,48"
4/05/2020 16:00:00,"191,15"
5/05/2020 16:00:00,"195,02"
6/05/2020 16:00:00,"195,17"
7/05/2020 16:00:00,"196,49"
8/05/2020 16:00:00,"201,19"
11/05/2020 16:00:00,"205,4"
12/05/2020 16:00:00,"200,31"
13/05/2020 16:00:00,"199,46"
14/05/2020 16:00:00,"201,3"
15/05/2020 16:00:00,"203,68"
18/05/2020 16:00:00,"215,28"
19/05/2020 16:00:00,"217,2"
20/05/2020 16:00:00,"216,79"
21/05/2020 16:00:00,"212,16"
22/05/2020 16:00:00,"199,7"
26/05/2020 16:00:00,"201,72"
27/05/2020 16:00:00,"201,18"
28/05/2020 16:00:00,"199,49"
29/05/2020 16:00:00,"207,39"
1/06/2020 16:00:00,"206,57"
2/06/2020 16:00:00,"214,33"
3/06/2020 16:00:00,"218,61"
4/06/2020 16:00:00,"218,04"
5/06/2020 16:00:00,"219,55"
8/06/2020 16:00:00,219
9/06/2020 16:00:00,"220,72"
10/06/2020 16:00:00,"223,68"
11/06/2020 16:00:00,"215,24"
12/06/2020 16:00:00,"217,64"
15/06/2020 16:00:00,"217,03"
16/06/2020 16:00:00,"222,62"
17/06/2020 16:00:00,"224,25"
18/06/2020 16:00:00,"223,54"
19/06/2020 16:00:00,"220,64"
22/06/2020 16:00:00,"221,41"
23/06/2020 16:00:00,"228,75"
24/06/2020 16:00:00,"226,22"
25/06/2020 16:00:00,"222,16"
26/06/2020 16:00:00,"215,71"
29/06/2020 16:00:00,"215,02"
30/06/2020 16:00:00,"215,7"
1/07/2020 16:00:00,"215,95"
2/07/2020 16:00:00,"223,6"
6/07/2020 16:00:00,240
7/07/2020 16:00:00,"236,51"
8/07/2020 16:00:00,"257,68"
9/07/2020 16:00:00,"261,58"
10/07/2020 16:00:00,"261,01"
13/07/2020 16:00:00,"251,67"
14/07/2020 16:00:00,"248,58"
15/07/2020 16:00:00,"249,21"
16/07/2020 16:00:00,"242,5"
17/07/2020 16:00:00,"247,14"
20/07/2020 16:00:00,"254,81"
21/07/2020 16:00:00,"257,9"
22/07/2020 16:00:00,"251,7"
23/07/2020 16:00:00,"251,88"
24/07/2020 16:00:00,249
27/07/2020 16:00:00,"250,86"
28/07/2020 16:00:00,"249,05"
29/07/2020 16:00:00,"252,45"
30/07/2020 16:00:00,"252,74"
31/07/2020 16:00:00,"251,02"
3/08/2020 16:00:00,"257,94"
4/08/2020 16:00:00,"262,2"
5/08/2020 16:00:00,"264,91"
6/08/2020 16:00:00,"265,68"
7/08/2020 16:00:00,"252,1"
10/08/2020 16:00:00,"248,13"
11/08/2020 16:00:00,"248,42"
12/08/2020 16:00:00,"255,19"
13/08/2020 16:00:00,"253,72"
14/08/2020 16:00:00,"253,97"
17/08/2020 16:00:00,"256,96"
18/08/2020 16:00:00,"259,2"
19/08/2020 16:00:00,"260,59"
20/08/2020 16:00:00,"257,97"
21/08/2020 16:00:00,"265,8"
24/08/2020 16:00:00,"276,02"
25/08/2020 16:00:00,286
26/08/2020 16:00:00,"291,96"
27/08/2020 16:00:00,"284,17"
28/08/2020 16:00:00,289
31/08/2020 16:00:00,"287,03"
1/09/2020 16:00:00,298
2/09/2020 16:00:00,"296,07"
3/09/2020 16:00:00,"282,5"
4/09/2020 16:00:00,"281,39"
8/09/2020 16:00:00,"270,02"
9/09/2020 16:00:00,"273,15"
10/09/2020 16:00:00,"267,55"
11/09/2020 16:00:00,"271,61"
14/09/2020 16:00:00,"274,1"
15/09/2020 16:00:00,"277,96"
16/09/2020 16:00:00,"278,14"
17/09/2020 16:00:00,"275,72"
18/09/2020 16:00:00,"272,41"
21/09/2020 16:00:00,"273,82"
22/09/2020 16:00:00,"275,29"
23/09/2020 16:00:00,"272,95"
24/09/2020 16:00:00,"269,73"
25/09/2020 16:00:00,"271,09"
28/09/2020 16:00:00,"276,01"
29/09/2020 16:00:00,"276,93"
30/09/2020 16:00:00,"293,98"
1/10/2020 16:00:00,"290,05"
2/10/2020 16:00:00,"288,17"
5/10/2020 16:00:00,"288,27"
6/10/2020 16:00:00,"292,39"
7/10/2020 16:00:00,"296,5"
8/10/2020 16:00:00,"300,54"
9/10/2020 16:00:00,"299,74"
12/10/2020 16:00:00,"306,34"
13/10/2020 16:00:00,"308,78"
14/10/2020 16:00:00,"301,04"
15/10/2020 16:00:00,"299,46"
16/10/2020 16:00:00,"307,31"
19/10/2020 16:00:00,"305,29"
20/10/2020 16:00:00,"309,81"
21/10/2020 16:00:00,"307,97"
22/10/2020 16:00:00,"306,28"
23/10/2020 16:00:00,"309,92"
26/10/2020 16:00:00,"306,87"
27/10/2020 16:00:00,"317,14"
28/10/2020 16:00:00,"307,94"
29/10/2020 16:00:00,"312,56"
30/10/2020 16:00:00,"304,69"
2/11/2020 16:00:00,"310,84"
3/11/2020 16:00:00,"285,57"
4/11/2020 16:00:00,"295,71"
5/11/2020 16:00:00,"287,75"
6/11/2020 16:00:00,"299,95"
9/11/2020 16:00:00,"290,53"
10/11/2020 16:00:00,"266,54"
11/11/2020 16:00:00,"265,65"
12/11/2020 16:00:00,"264,31"
13/11/2020 16:00:00,"260,84"
16/11/2020 16:00:00,"258,31"
17/11/2020 16:00:00,"256,8"
18/11/2020 16:00:00,"255,83"
19/11/2020 16:00:00,"259,89"
20/11/2020 16:00:00,"270,74"
23/11/2020 16:00:00,"270,11"
24/11/2020 16:00:00,"279,96"
25/11/2020 16:00:00,"277,72"
27/11/2020 13:00:00,"276,48"
30/11/2020 16:00:00,"263,36"
1/12/2020 16:00:00,"264,01"
2/12/2020 16:00:00,"261,32"
3/12/2020 16:00:00,"266,91"
4/12/2020 16:00:00,"267,25"
7/12/2020 16:00:00,264
8/12/2020 16:00:00,"266,09"
9/12/2020 16:00:00,"263,8"
10/12/2020 16:00:00,"264,87"
11/12/2020 16:00:00,"264,54"
14/12/2020 16:00:00,"256,03"
15/12/2020 16:00:00,"255,11"
16/12/2020 16:00:00,"261,89"
17/12/2020 16:00:00,"264,43"
18/12/2020 16:00:00,260
21/12/2020 16:00:00,"260,43"
22/12/2020 16:00:00,"255,83"
23/12/2020 16:00:00,"256,18"
24/12/2020 13:00:00,222
28/12/2020 16:00:00,"222,36"
29/12/2020 16:00:00,"236,26"
30/12/2020 16:00:00,"238,39"
31/12/2020 16:00:00,"232,73"
4/01/2021 16:00:00,"227,85"
5/01/2021 16:00:00,"240,4"
6/01/2021 16:00:00,"227,61"
7/01/2021 16:00:00,"226,9"
8/01/2021 16:00:00,"236,19"
11/01/2021 16:00:00,"227,37"
12/01/2021 16:00:00,"225,6"
13/01/2021 16:00:00,"235,3"
14/01/2021 16:00:00,"242,98"
15/01/2021 16:00:00,"243,46"
19/01/2021 16:00:00,"251,65"
20/01/2021 16:00:00,"265,49"
21/01/2021 16:00:00,260
22/01/2021 16:00:00,"258,62"
25/01/2021 16:00:00,"261,38"
26/01/2021 16:00:00,"265,92"
27/01/2021 16:00:00,"260,25"
28/01/2021 16:00:00,"260,76"
29/01/2021 16:00:00,"253,83"
1/02/2021 16:00:00,"264,69"
2/02/2021 16:00:00,"254,5"
3/02/2021 16:00:00,"263,43"
4/02/2021 16:00:00,"266,96"
5/02/2021 16:00:00,"265,67"
8/02/2021 16:00:00,"262,59"
9/02/2021 16:00:00,"266,49"
10/02/2021 16:00:00,"267,79"
11/02/2021 16:00:00,"268,93"
12/02/2021 16:00:00,"267,85"
16/02/2021 16:00:00,"270,7"
17/02/2021 16:00:00,"270,83"
18/02/2021 16:00:00,"264,51"
19/02/2021 16:00:00,"263,59"
22/02/2021 16:00:00,254
23/02/2021 16:00:00,"252,75"
24/02/2021 16:00:00,"250,34"
25/02/2021 16:00:00,"240,18"
26/02/2021 16:00:00,"237,76"
1/03/2021 16:00:00,"241,69"
2/03/2021 16:00:00,"234,42"
3/03/2021 16:00:00,"236,27"
4/03/2021 16:00:00,"230,5"
5/03/2021 16:00:00,"233,89"
8/03/2021 16:00:00,"226,69"
9/03/2021 16:00:00,"238,14"
10/03/2021 16:00:00,"234,3"
11/03/2021 16:00:00,"240,8"
12/03/2021 16:00:00,"231,87"
15/03/2021 16:00:00,"230,28"
16/03/2021 16:00:00,"226,93"
17/03/2021 16:00:00,"233,34"
18/03/2021 16:00:00,"236,43"
19/03/2021 16:00:00,"239,79"
22/03/2021 16:00:00,"237,12"
23/03/2021 16:00:00,"237,67"
24/03/2021 16:00:00,"229,59"
25/03/2021 16:00:00,"222,72"
26/03/2021 16:00:00,"227,26"
29/03/2021 16:00:00,"231,86"
30/03/2021 16:00:00,"229,25"
31/03/2021 16:00:00,"226,73"
1/04/2021 16:00:00,"224,36"
5/04/2021 16:00:00,"225,3"
6/04/2021 16:00:00,"230,57"
7/04/2021 16:00:00,"225,42"
8/04/2021 16:00:00,"228,24"
9/04/2021 16:00:00,"223,31"
12/04/2021 16:00:00,"244,01"
13/04/2021 16:00:00,"241,89"
14/04/2021 16:00:00,"239,23"
